2020-04-13 14:32:58,527 DEBUG org.springframework.boot.context.logging.ClasspathLoggingApplicationListener [restartedMain] Application started with classpath: [file:/Users/umar.tahir/Desktop/Practise%20Project/demo/target/classes/]
2020-04-13 14:33:00,376 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiDocumentationScanner.class]
2020-04-13 14:33:00,378 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiDescriptionReader.class]
2020-04-13 14:33:00,379 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiListingReader.class]
2020-04-13 14:33:00,381 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/CachingOperationReader.class]
2020-04-13 14:33:00,386 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/MediaTypeReader.class]
2020-04-13 14:33:00,387 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiListingScanner.class]
2020-04-13 14:33:00,389 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiModelReader.class]
2020-04-13 14:33:00,392 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/scanners/ApiDescriptionLookup.class]
2020-04-13 14:33:00,402 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationModelsProvider.class]
2020-04-13 14:33:00,403 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationDeprecatedReader.class]
2020-04-13 14:33:00,403 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/ResponseMessagesReader.class]
2020-04-13 14:33:00,406 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterReader.class]
2020-04-13 14:33:00,407 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/DefaultTagsProvider.class]
2020-04-13 14:33:00,409 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationTagsReader.class]
2020-04-13 14:33:00,411 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/ApiOperationReader.class]
2020-04-13 14:33:00,412 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/DefaultOperationReader.class]
2020-04-13 14:33:00,417 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterRequestConditionReader.class]
2020-04-13 14:33:00,418 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterHeadersConditionReader.class]
2020-04-13 14:33:00,421 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/OperationResponseClassReader.class]
2020-04-13 14:33:00,421 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/operation/CachingOperationNameGenerator.class]
2020-04-13 14:33:00,432 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterMultiplesReader.class]
2020-04-13 14:33:00,439 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ModelAttributeParameterExpander.class]
2020-04-13 14:33:00,443 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterTypeReader.class]
2020-04-13 14:33:00,445 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterRequiredReader.class]
2020-04-13 14:33:00,449 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterDataTypeReader.class]
2020-04-13 14:33:00,450 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterDefaultReader.class]
2020-04-13 14:33:00,452 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ParameterNameReader.class]
2020-04-13 14:33:00,454 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/readers/parameter/ExpandedParameterBuilder.class]
2020-04-13 14:33:00,473 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsBootstrapper.class]
2020-04-13 14:33:00,481 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/plugins/WebMvcRequestHandlerProvider.class]
2020-04-13 14:33:00,483 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsManager.class]
2020-04-13 14:33:00,495 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/paths/QueryStringUriTemplateDecorator.class]
2020-04-13 14:33:00,497 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/paths/PathMappingDecorator.class]
2020-04-13 14:33:00,498 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/paths/PathSanitizer.class]
2020-04-13 14:33:00,501 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar!/springfox/documentation/spring/web/paths/OperationPathDecorator.class]
2020-04-13 14:33:00,640 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/CachingModelDependencyProvider.class]
2020-04-13 14:33:00,642 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/TypeNameExtractor.class]
2020-04-13 14:33:00,643 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/plugins/PropertyDiscriminatorBasedInheritancePlugin.class]
2020-04-13 14:33:00,656 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/plugins/XmlModelPlugin.class]
2020-04-13 14:33:00,657 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/plugins/SchemaPluginsManager.class]
2020-04-13 14:33:00,659 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/CachingModelPropertiesProvider.class]
2020-04-13 14:33:00,659 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/ObjectMapperBeanPropertyNamingStrategy.class]
2020-04-13 14:33:00,661 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/bean/AccessorsProvider.class]
2020-04-13 14:33:00,663 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/field/FieldProvider.class]
2020-04-13 14:33:00,665 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/XmlPropertyPlugin.class]
2020-04-13 14:33:00,666 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/OptimizedModelPropertiesProvider.class]
2020-04-13 14:33:00,667 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/property/FactoryMethodProvider.class]
2020-04-13 14:33:00,672 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/CachingModelProvider.class]
2020-04-13 14:33:00,711 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/DefaultModelDependencyProvider.class]
2020-04-13 14:33:00,717 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/JacksonEnumTypeDeterminer.class]
2020-04-13 14:33:00,719 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar!/springfox/documentation/schema/DefaultModelProvider.class]
2020-04-13 14:33:00,764 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/schema/ApiModelPropertyPropertyBuilder.class]
2020-04-13 14:33:00,769 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/schema/ApiModelTypeNameProvider.class]
2020-04-13 14:33:00,770 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/schema/ApiModelBuilder.class]
2020-04-13 14:33:00,779 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/readers/operation/OperationImplicitParameterReader.class]
2020-04-13 14:33:00,780 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/readers/operation/VendorExtensionsReader.class]
2020-04-13 14:33:00,781 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/readers/operation/SwaggerOperationResponseClassReader.class]
2020-04-13 14:33:00,783 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/readers/operation/SwaggerOperationModelsProvider.class]
2020-04-13 14:33:00,784 DEBUG org.springframework.context.annotation.ClassPathBeanDefinitionScanner [restartedMain] Identified candidate component class: URL [jar:file:/Users/umar.tahir/.m2/repository/io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar!/springfox/documentation/swagger/readers/operation/SwaggerMediaTypeReader.class]
